13,387,150,2,1,23,9,308,83,79,67,19389605,0.1316,W
14,411,282,0,3,27,20,250,248,161,34,19865842,0.1290,W
15,150,387,1,2,9,23,83,308,67,79,9442324,0.0571,L
16,316,389,1,3,13,21,159,241,157,148,6864449,0.0397,L
17,183,299,0,1,13,19,136,227,47,72,21633115,0.1441,L
18,303,360,1,4,13,20,236,244,67,116,26457919,0.1850,W
19,282,411,3,0,20,27,248,250,34,161,18055250,0.1127,L
20,313,309,0,3,20,15,177,251,136,58,25253631,0.1642,W
21,488,425,1,2,33,26,358,309,130,116,10737692,0.0663,W
22,300,324,0,2,17,16,186,268,114,56,4357484,0.0258,W
23,360,303,4,1,20,13,244,236,116,67,38977472,0.2258,L
24,345,263,2,2,18,14,200,190,145,73,22667332,0.1457,W
25,328,340,1,2,27,18,159,189,169,151,11705963,0.0557,L
26,382,222,0,1,26,19,285,146,97,76,3698333,0.0256,W
27,263,345,2,2,14,18,190,200,73,145,10611033,0.0622,L
28,272,550,1,1,15,29,165,302,107,248,1281198,0.0094,L
29,299,183,1,0,19,13,227,136,72,47,4983832,0.0350,W
30,276,449,4,1,16,24,224,264,52,185,21730002,0.1366,L
31,389,316,3,1,21,13,241,159,148,157,7731749,0.0546,W
32,335,438,3,0,18,22,306,290,29,148,44534737,0.2962,L
1,370,391,1,1,21,24,276,313,94,78,9098263,0.0587,W
2,408,302,0,2,21,17,256,183,152,119,23544003,0.1688,W
3,368,406,1,2,22,23,246,279,122,127,10000000,0.0600,L
4,589,494,0,1,30,22,317,233,272,261,26110501,0.1647,L
5,302,408,2,0,17,21,183,256,119,152,21272622,0.1684,L
6,458,478,5,0,31,21,318,270,140,208,5814993,0.0368,L
7,294,250,1,0,15,17,244,155,50,95,16163833,0.1062,L
8,251,356,0,1,23,19,127,322,124,34,1649475,0.0147,W
9,375,319,0,2,23,23,211,229,164,90,63915720,0.3982,W
10,246,484,3,1,14,23,183,246,63,238,12221868,0.0681,L
11,319,375,2,0,23,23,229,211,90,164,29036056,0.1951,L
12,348,446,0,2,19,22,308,353,40,93,28292758,0.1961,W
13,250,294,0,1,17,15,155,244,95,50,19389605,0.1316,W
14,390,463,3,0,20,27,288,253,102,210,19865842,0.1290,L
15,415,263,1,1,25,19,331,205,84,58,1637619,0.0099,W
16,484,246,1,3,23,14,246,183,238,63,6864449,0.0397,W
17,177,323,2,2,13,21,78,253,99,70,21633115,0.1441,L
18,494,589,1,0,22,30,233,317,261,272,26457919,0.1850,W
19,446,348,2,0,22,19,353,308,93,40,21184762,0.1322,L
20,325,239,0,4,21,14,211,128,114,111,25253631,0.1642,W
21,417,349,0,2,25,23,294,260,123,89,10737692,0.0663,W
22,470,286,3,1,24,15,356,168,114,118,5871784,0.0348,L
23,239,325,4,0,14,21,128,211,111,114,38977472,0.2258,L
24,463,390,0,3,27,20,253,288,210,102,22667332,0.1457,W
25,286,470,1,3,15,24,168,356,118,114,11705963,0.0557,W
26,406,368,2,1,23,22,279,246,127,122,3698333,0.0256,W
27,356,251,1,0,19,23,322,127,34,124,10888973,0.0638,L
28,323,177,2,2,21,13,253,78,70,99,1281198,0.0094,W
29,391,370,1,1,24,21,313,276,78,94,4983832,0.0350,L
30,349,417,2,0,23,25,260,294,89,123,21730002,0.1366,L
31,263,415,1,1,19,25,205,331,58,84,7731749,0.0546,L
32,478,458,0,5,21,31,270,318,208,140,42534737,0.2829,W
1,344,123,2,3,21,9,260,71,84,52,10933660,0.0706,W
2,465,473,0,1,25,26,323,341,142,132,1050000,0.0075,W
3,335,371,2,0,22,25,263,218,72,153,5984844,0.0359,L
4,230,329,3,0,14,18,162,202,68,127,20027331,0.1263,L
5,335,300,3,2,18,18,207,188,128,112,20386825,0.1614,L
6,323,374,5,1,19,21,140,250,183,124,17186693,0.1089,L
7,371,335,0,2,25,22,218,263,153,72,9657988,0.0635,W
8,437,312,4,1,27,21,206,243,231,69,12384762,0.1105,L
9,195,346,2,0,15,24,126,232,69,114,63915720,0.3982,L
10,349,221,1,3,18,11,206,164,143,57,16799975,0.0936,W
11,408,448,1,0,24,28,332,295,76,153,16469772,0.1106,L
12,448,408,0,1,28,24,295,332,153,76,20393434,0.1413,W
13,289,236,1,1,20,16,243,133,46,103,21996441,0.1493,L
14,384,470,2,2,24,23,290,288,94,182,28184362,0.1830,W
15,470,384,2,2,23,24,288,290,182,94,14697584,0.0888,L
16,365,398,1,2,26,26,262,269,103,129,5000000,0.0290,W
17,123,344,3,2,9,21,71,260,52,84,11933451,0.0795,L
18,280,396,2,0,16,22,205,276,75,120,24426979,0.1708,L
19,374,323,1,5,21,19,250,140,124,183,17834393,0.1113,W
20,396,280,0,2,22,16,276,205,120,75,8127817,0.0528,W
21,473,465,1,0,26,25,341,323,132,142,6054228,0.0374,L
22,332,284,0,3,17,16,171,246,161,38,5328384,0.0315,W
23,329,230,0,3,18,14,202,162,127,68,39977472,0.2316,W
24,221,349,3,1,11,18,164,206,57,143,45312242,0.2913,L
25,346,195,0,2,24,15,232,126,114,69,8594963,0.0409,W
26,312,437,1,4,21,27,243,206,69,231,5933836,0.0410,W
27,398,365,2,1,26,26,269,262,129,103,13174535,0.0772,L
28,253,376,2,0,14,18,191,289,62,87,12163679,0.0888,L
29,376,253,0,2,18,14,289,191,87,62,623116,0.0044,W
30,300,335,2,3,18,18,188,207,112,128,2580976,0.0162,W
31,236,289,1,1,16,20,133,243,103,46,6000000,0.0424,W
32,284,332,3,0,16,17,246,171,38,161,40534737,0.2696,L
11,231,387,0,0,13,24,182,210,49,177,18514868,0.1244,L
12,406,365,0,2,23,15,331,295,75,70,26292758,0.1822,W
13,291,203,0,3,19,16,168,139,123,64,2346146,0.0159,W
18,305,367,3,2,18,19,253,188,52,179,24426979,0.1708,L
22,365,406,2,0,15,23,295,331,70,75,10145125,0.0601,L
24,203,291,3,0,16,19,139,168,64,123,49629530,0.3190,L
26,367,305,2,3,19,18,188,253,179,52,5933836,0.0410,W
29,387,231,0,0,24,13,210,182,177,49,1223116,0.0086,W
2,422,309,0,2,28,17,323,208,99,101,0,0.0000,W
9,429,413,1,1,25,27,291,326,138,87,19152701,0.1193,L
12,413,429,1,1,27,25,326,291,87,138,13394076,0.0928,W
13,302,377,3,3,14,20,197,279,105,98,3141000,0.0213,L
16,227,389,2,1,16,20,166,218,61,171,0,0.0000,L
20,377,302,3,3,20,14,279,197,98,105,594498,0.0039,W
26,389,227,1,2,20,16,218,166,171,61,4162500,0.0288,W
29,309,422,2,0,17,28,208,323,101,99,623116,0.0044,L
2,493,367,0,2,30,24,392,268,101,99,0,0.0000,W
12,367,493,2,0,24,30,268,392,99,101,19473256,0.1350,L
20,431,368,0,2,26,22,374,314,57,54,25940914,0.1686,W
26,368,431,2,0,22,26,314,374,54,57,4537500,0.0314,L
2,344,546,1,2,17,37,240,442,104,104,0,0.0000,L
20,546,344,2,1,37,17,442,240,104,104,0,0.0000,W
